% sample space = 442
% train space = 331
% test space = 110

fdelta@fdelta:~/Documents/IN5550/Oblig3$ python3 test.py
Some weights of the model checkpoint at saga/216/ were not used when initializing BertForTokenClassification: ['cls.predictions.bias', 'cls.predictions.transform.dense.weight', 'cls.predictions.transform.dense.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.decoder.weight', 'cls.predictions.decoder.bias', 'cls.seq_relationship.weight', 'cls.seq_relationship.bias']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at saga/216/ and are newly initialized: ['classifier.weight', 'classifier.bias']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
  0%|                                                                                                                                                                     | 0/100 [00:00<?, ?it/s]Batch: 0  |  Train Loss: 2.9394521713256836  |  Valid Loss: 2.6323299407958984  |  F1 Valid: 0.29966943945599717
Batch: 1  |  Train Loss: 2.662405014038086  |  Valid Loss: 2.0397911071777344  |  F1 Valid: 0.5208894599081135
Epoch: 6  |  Train Loss: 0.44442554224621167  |  Valid Loss: 0.4174570414153012  |  F1 Valid: 0.8593374596208114
  7%|██████████▊                                                                                                                                               | 7/100 [12:11<2:42:13, 104.67s/it]Batch: 0  |  Train Loss: 0.4238830804824829  |  Valid Loss: 0.41124871373176575  |  F1 Valid: 0.8632146416281333
Batch: 1  |  Train Loss: 0.5422576069831848  |  Valid Loss: 0.41240307688713074  |  F1 Valid: 0.8632886479932134
Batch: 2  |  Train Loss: 0.43464958667755127  |  Valid Loss: 0.4094577431678772  |  F1 Valid: 0.8658975470605783
Batch: 3  |  Train Loss: 0.36099353432655334  |  Valid Loss: 0.40855494141578674  |  F1 Valid: 0.8674642649405365
Batch: 4  |  Train Loss: 0.3896171748638153  |  Valid Loss: 0.4092828333377838  |  F1 Valid: 0.8680124373245179
Batch: 5  |  Train Loss: 0.3757206201553345  |  Valid Loss: 0.40976956486701965  |  F1 Valid: 0.8673991096670993
Batch: 6  |  Train Loss: 0.4104902148246765  |  Valid Loss: 0.40268775820732117  |  F1 Valid: 0.8662077385657367
Batch: 7  |  Train Loss: 0.4441721737384796  |  Valid Loss: 0.3968188166618347  |  F1 Valid: 0.862197462262613
Batch: 8  |  Train Loss: 0.41918858885765076  |  Valid Loss: 0.39098435640335083  |  F1 Valid: 0.8596641362717347
Batch: 9  |  Train Loss: 0.37389564514160156  |  Valid Loss: 0.3874516487121582  |  F1 Valid: 0.8590492633331426
Batch: 10  |  Train Loss: 0.2727856934070587  |  Valid Loss: 0.3919309675693512  |  F1 Valid: 0.860919918099488
Epoch: 7  |  Train Loss: 0.4043321744962172  |  Valid Loss: 0.40278094736012543  |  F1 Valid: 0.8639377424678905
  8%|████████████▎                                                                                                                                             | 8/100 [13:55<2:40:08, 104.44s/it]Batch: 0  |  Train Loss: 0.3920930027961731  |  Valid Loss: 0.3984418511390686  |  F1 Valid: 0.8649076648560291
Batch: 1  |  Train Loss: 0.49726739525794983  |  Valid Loss: 0.4102855324745178  |  F1 Valid: 0.8661194197069418
Batch: 2  |  Train Loss: 0.412283331155777  |  Valid Loss: 0.41240909695625305  |  F1 Valid: 0.8687360273737423
Batch: 3  |  Train Loss: 0.3430342376232147  |  Valid Loss: 0.4069828689098358  |  F1 Valid: 0.8687321929128863
Batch: 4  |  Train Loss: 0.3664340376853943  |  Valid Loss: 0.4040810763835907  |  F1 Valid: 0.8685278102039278
Batch: 5  |  Train Loss: 0.35214826464653015  |  Valid Loss: 0.39837172627449036  |  F1 Valid: 0.8702111877222977
Batch: 6  |  Train Loss: 0.3747763931751251  |  Valid Loss: 0.3953969180583954  |  F1 Valid: 0.8714163158560317
Batch: 7  |  Train Loss: 0.4062434434890747  |  Valid Loss: 0.39876875281333923  |  F1 Valid: 0.8648632824631796
Batch: 8  |  Train Loss: 0.39569687843322754  |  Valid Loss: 0.39900505542755127  |  F1 Valid: 0.8640165368814189
Batch: 9  |  Train Loss: 0.3684246838092804  |  Valid Loss: 0.3930322527885437  |  F1 Valid: 0.8664391599218844
Batch: 10  |  Train Loss: 0.2763611972332001  |  Valid Loss: 0.38356873393058777  |  F1 Valid: 0.8729648750699257
Epoch: 8  |  Train Loss: 0.3804329877549952  |  Valid Loss: 0.40003126046874304  |  F1 Valid: 0.8679031339062058
  9%|█████████████▊                                                                                                                                            | 9/100 [15:40<2:38:34, 104.56s/it]Batch: 0  |  Train Loss: 0.35896822810173035  |  Valid Loss: 0.3843078911304474  |  F1 Valid: 0.871921641541561
Batch: 1  |  Train Loss: 0.4461826682090759  |  Valid Loss: 0.4045880138874054  |  F1 Valid: 0.8704628154232047
Batch: 2  |  Train Loss: 0.3704407513141632  |  Valid Loss: 0.42190438508987427  |  F1 Valid: 0.8696229283963992
Batch: 3  |  Train Loss: 0.315192312002182  |  Valid Loss: 0.4283769130706787  |  F1 Valid: 0.8686980745556353
Batch: 4  |  Train Loss: 0.34639644622802734  |  Valid Loss: 0.42178329825401306  |  F1 Valid: 0.8708630857459174
Batch: 5  |  Train Loss: 0.34975895285606384  |  Valid Loss: 0.40162548422813416  |  F1 Valid: 0.8729352589189079
Batch: 6  |  Train Loss: 0.36756184697151184  |  Valid Loss: 0.38309231400489807  |  F1 Valid: 0.871202087670328
Batch: 7  |  Train Loss: 0.3745974898338318  |  Valid Loss: 0.38538894057273865  |  F1 Valid: 0.8668634809541257
Batch: 8  |  Train Loss: 0.34352394938468933  |  Valid Loss: 0.39080315828323364  |  F1 Valid: 0.8654058957439433
Batch: 9  |  Train Loss: 0.3185388147830963  |  Valid Loss: 0.39061516523361206  |  F1 Valid: 0.868920310619604
Batch: 10  |  Train Loss: 0.21755744516849518  |  Valid Loss: 0.4361727237701416  |  F1 Valid: 0.8675033715164914
Epoch: 9  |  Train Loss: 0.34624717316844245  |  Valid Loss: 0.404423480684107  |  F1 Valid: 0.8694908137351017
 10%|███████████████▎                                                                                                                                         | 10/100 [17:25<2:36:55, 104.62s/it]Batch: 0  |  Train Loss: 0.3755161464214325  |  Valid Loss: 0.3870308995246887  |  F1 Valid: 0.8774822985272399
Batch: 1  |  Train Loss: 0.4098653495311737  |  Valid Loss: 0.3897370994091034  |  F1 Valid: 0.8756698641445352
Batch: 2  |  Train Loss: 0.3365955650806427  |  Valid Loss: 0.4039050042629242  |  F1 Valid: 0.8720749606453939
Batch: 3  |  Train Loss: 0.2768915295600891  |  Valid Loss: 0.4178010821342468  |  F1 Valid: 0.870408659635618
Batch: 4  |  Train Loss: 0.3010481595993042  |  Valid Loss: 0.43305277824401855  |  F1 Valid: 0.8694348825429823
Batch: 5  |  Train Loss: 0.3483489155769348  |  Valid Loss: 0.4340437054634094  |  F1 Valid: 0.8688473046180385
Batch: 6  |  Train Loss: 0.36759698390960693  |  Valid Loss: 0.41696566343307495  |  F1 Valid: 0.8704167812312673
Batch: 7  |  Train Loss: 0.3839999735355377  |  Valid Loss: 0.39581218361854553  |  F1 Valid: 0.8708036335711051
Batch: 8  |  Train Loss: 0.35569465160369873  |  Valid Loss: 0.38593074679374695  |  F1 Valid: 0.8705129833823587
Batch: 9  |  Train Loss: 0.29799672961235046  |  Valid Loss: 0.3813457489013672  |  F1 Valid: 0.8710281756760955
Batch: 10  |  Train Loss: 0.2081928253173828  |  Valid Loss: 0.38070550560951233  |  F1 Valid: 0.8738080585423464
Epoch: 10  |  Train Loss: 0.33288607543165033  |  Valid Loss: 0.40239367430860346  |  F1 Valid: 0.8718625093197254
 11%|████████████████▊                                                                                                                                        | 11/100 [19:11<2:35:57, 105.14s/it]Batch: 0  |  Train Loss: 0.31330379843711853  |  Valid Loss: 0.42326492071151733  |  F1 Valid: 0.8719145373523871
Batch: 1  |  Train Loss: 0.42071738839149475  |  Valid Loss: 0.40236201882362366  |  F1 Valid: 0.8751806001129449
Batch: 2  |  Train Loss: 0.43132343888282776  |  Valid Loss: 0.4080601930618286  |  F1 Valid: 0.8721134376405366
Batch: 3  |  Train Loss: 0.27742767333984375  |  Valid Loss: 0.4565427601337433  |  F1 Valid: 0.8660683926498673
Batch: 4  |  Train Loss: 0.3489609956741333  |  Valid Loss: 0.4527520537376404  |  F1 Valid: 0.8680361045603414
Batch: 5  |  Train Loss: 0.3805989921092987  |  Valid Loss: 0.4405464231967926  |  F1 Valid: 0.8701634277330419
Batch: 6  |  Train Loss: 0.409831166267395  |  Valid Loss: 0.44152510166168213  |  F1 Valid: 0.8736307032960717
Batch: 7  |  Train Loss: 0.42717626690864563  |  Valid Loss: 0.42653322219848633  |  F1 Valid: 0.8747174536644975
Batch: 8  |  Train Loss: 0.37999945878982544  |  Valid Loss: 0.4022206664085388  |  F1 Valid: 0.871741281088273
Batch: 9  |  Train Loss: 0.36461141705513  |  Valid Loss: 0.40055257081985474  |  F1 Valid: 0.8612791610184609
Batch: 10  |  Train Loss: 0.24130100011825562  |  Valid Loss: 0.41367483139038086  |  F1 Valid: 0.850865900532868
Epoch: 11  |  Train Loss: 0.36320469054308807  |  Valid Loss: 0.4243667965585535  |  F1 Valid: 0.8687009999681173
 12%|██████████████████▎                                                                                                                                      | 12/100 [20:57<2:34:25, 105.29s/it]Batch: 0  |  Train Loss: 0.4028397500514984  |  Valid Loss: 0.3868555426597595  |  F1 Valid: 0.8590286274178788
Batch: 1  |  Train Loss: 0.43374669551849365  |  Valid Loss: 0.37807002663612366  |  F1 Valid: 0.873292629570164
Batch: 2  |  Train Loss: 0.3398582637310028  |  Valid Loss: 0.39930933713912964  |  F1 Valid: 0.8726440281322656
Batch: 3  |  Train Loss: 0.3326645791530609  |  Valid Loss: 0.3899327516555786  |  F1 Valid: 0.8770861619895817
Batch: 4  |  Train Loss: 0.3585596978664398  |  Valid Loss: 0.3672740161418915  |  F1 Valid: 0.8764448249819871
Batch: 5  |  Train Loss: 0.30333131551742554  |  Valid Loss: 0.38091129064559937  |  F1 Valid: 0.8724454742028337
Batch: 6  |  Train Loss: 0.3147846460342407  |  Valid Loss: 0.44054141640663147  |  F1 Valid: 0.8592000419826501
Batch: 7  |  Train Loss: 0.36057302355766296  |  Valid Loss: 0.48501887917518616  |  F1 Valid: 0.8533254264339368
Batch: 8  |  Train Loss: 0.3465573191642761  |  Valid Loss: 0.4854678511619568  |  F1 Valid: 0.8577978089173222
Batch: 9  |  Train Loss: 0.3335961699485779  |  Valid Loss: 0.43014752864837646  |  F1 Valid: 0.8678572269916365
Batch: 10  |  Train Loss: 0.18353784084320068  |  Valid Loss: 0.4048243761062622  |  F1 Valid: 0.8716620028072716
Epoch: 12  |  Train Loss: 0.33727720921689813  |  Valid Loss: 0.4134866378524087  |  F1 Valid: 0.8673440230388662
 13%|███████████████████▉                                                                                                                                     | 13/100 [22:42<2:32:43, 105.32s/it]Batch: 0  |  Train Loss: 0.31004199385643005  |  Valid Loss: 0.37122273445129395  |  F1 Valid: 0.8770989541700976
Batch: 1  |  Train Loss: 0.35976287722587585  |  Valid Loss: 0.3706580698490143  |  F1 Valid: 0.8745187542329235
Batch: 2  |  Train Loss: 0.3131670653820038  |  Valid Loss: 0.3793621063232422  |  F1 Valid: 0.8714998922290073
Batch: 3  |  Train Loss: 0.27787405252456665  |  Valid Loss: 0.3754684329032898  |  F1 Valid: 0.8734003504228256
Batch: 4  |  Train Loss: 0.29977741837501526  |  Valid Loss: 0.36076056957244873  |  F1 Valid: 0.8776379639030418
Batch: 5  |  Train Loss: 0.27995240688323975  |  Valid Loss: 0.3496744930744171  |  F1 Valid: 0.8810969587542115
Batch: 6  |  Train Loss: 0.2768695056438446  |  Valid Loss: 0.35543254017829895  |  F1 Valid: 0.8781235170466911
Batch: 7  |  Train Loss: 0.28380531072616577  |  Valid Loss: 0.36370849609375  |  F1 Valid: 0.8795706780225976
Batch: 8  |  Train Loss: 0.26895472407341003  |  Valid Loss: 0.3705993890762329  |  F1 Valid: 0.8838497268130042
Batch: 9  |  Train Loss: 0.24280059337615967  |  Valid Loss: 0.3800075054168701  |  F1 Valid: 0.8841739316738264
Batch: 10  |  Train Loss: 0.16546303033828735  |  Valid Loss: 0.38432973623275757  |  F1 Valid: 0.8820095842412322
Epoch: 13  |  Train Loss: 0.27986081621863623  |  Valid Loss: 0.36920218847014685  |  F1 Valid: 0.8784527555917688
 14%|█████████████████████▍                                                                                                                                   | 14/100 [24:27<2:30:35, 105.06s/it]Batch: 0  |  Train Loss: 0.29236358404159546  |  Valid Loss: 0.37481221556663513  |  F1 Valid: 0.8833311360935931
Batch: 1  |  Train Loss: 0.34180644154548645  |  Valid Loss: 0.36100852489471436  |  F1 Valid: 0.882363128658337
Batch: 2  |  Train Loss: 0.2714538872241974  |  Valid Loss: 0.35192930698394775  |  F1 Valid: 0.8820686471225387
Batch: 3  |  Train Loss: 0.22204171121120453  |  Valid Loss: 0.34990692138671875  |  F1 Valid: 0.8815486581215449
Batch: 4  |  Train Loss: 0.24629797041416168  |  Valid Loss: 0.35275042057037354  |  F1 Valid: 0.8801025871465388
Batch: 5  |  Train Loss: 0.24754765629768372  |  Valid Loss: 0.35533377528190613  |  F1 Valid: 0.8797416892675187
Batch: 6  |  Train Loss: 0.2613693177700043  |  Valid Loss: 0.35702377557754517  |  F1 Valid: 0.8787925385354959
Batch: 7  |  Train Loss: 0.2766643762588501  |  Valid Loss: 0.35666289925575256  |  F1 Valid: 0.8793429326011568
Batch: 8  |  Train Loss: 0.25534284114837646  |  Valid Loss: 0.3583853542804718  |  F1 Valid: 0.8801536213142637
Batch: 9  |  Train Loss: 0.23047858476638794  |  Valid Loss: 0.36593636870384216  |  F1 Valid: 0.8799564801972273
Batch: 10  |  Train Loss: 0.13762983679771423  |  Valid Loss: 0.37494957447052  |  F1 Valid: 0.8792714811753767
Epoch: 14  |  Train Loss: 0.2529996552250602  |  Valid Loss: 0.3598817397247661  |  F1 Valid: 0.8806066272939629
 15%|██████████████████████▉                                                                                                                                  | 15/100 [26:11<2:28:40, 104.94s/it]Batch: 0  |  Train Loss: 0.2245960533618927  |  Valid Loss: 0.3834613561630249  |  F1 Valid: 0.8789994963494171
Batch: 1  |  Train Loss: 0.2800111770629883  |  Valid Loss: 0.37903377413749695  |  F1 Valid: 0.8798556622570792
Batch: 2  |  Train Loss: 0.2510218620300293  |  Valid Loss: 0.3678039312362671  |  F1 Valid: 0.8812519925050493
Batch: 3  |  Train Loss: 0.20188817381858826  |  Valid Loss: 0.35926419496536255  |  F1 Valid: 0.8843684056009784
Batch: 4  |  Train Loss: 0.21057826280593872  |  Valid Loss: 0.3549386262893677  |  F1 Valid: 0.8838251164968138
Batch: 5  |  Train Loss: 0.21239711344242096  |  Valid Loss: 0.3534238338470459  |  F1 Valid: 0.8834948825834779
Batch: 6  |  Train Loss: 0.23315539956092834  |  Valid Loss: 0.3528556227684021  |  F1 Valid: 0.8826146775254143
Batch: 7  |  Train Loss: 0.23149606585502625  |  Valid Loss: 0.35372021794319153  |  F1 Valid: 0.8834665439034248
Batch: 8  |  Train Loss: 0.21805483102798462  |  Valid Loss: 0.354209303855896  |  F1 Valid: 0.8826482058237496
Batch: 9  |  Train Loss: 0.1939144730567932  |  Valid Loss: 0.35457557439804077  |  F1 Valid: 0.8838892025428216
Batch: 10  |  Train Loss: 0.10284598171710968  |  Valid Loss: 0.3620753884315491  |  F1 Valid: 0.8828767941537896
Epoch: 15  |  Train Loss: 0.21454176306724548  |  Valid Loss: 0.3613965294577859  |  F1 Valid: 0.8824809981583649
