% sample space = 781
% train space = 585
% test space = 195

fdelta@fdelta:~/Documents/IN5550/Oblig3$ python3 test.py
Some weights of the model checkpoint at saga/216/ were not used when initializing BertForTokenClassification: ['cls.predictions.bias', 'cls.predictions.transform.dense.weight', 'cls.predictions.transform.dense.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.decoder.weight', 'cls.predictions.decoder.bias', 'cls.seq_relationship.weight', 'cls.seq_relationship.bias']
- This IS expected if you are initializing BertForTokenClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForTokenClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForTokenClassification were not initialized from the model checkpoint at saga/216/ and are newly initialized: ['classifier.weight', 'classifier.bias']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
  0%|                                                                                                                                                                     | 0/100 [00:00<?, ?it/s]Batch: 0  |  Train Loss: 2.9791300296783447  |  Valid Loss: 2.630195379257202  |  F1 Valid: 0.2849234324163602
Batch: 1  |  Train Loss: 2.6117100715637207  |  Valid Loss: 1.990278959274292  |  F1 Valid: 0.5582051424053438
Batch: 4  |  Train Loss: 0.49388808012008667  |  Valid Loss: 0.42274966835975647  |  F1 Valid: 0.8503914273682743
Batch: 5  |  Train Loss: 0.715574324131012  |  Valid Loss: 0.4167999029159546  |  F1 Valid: 0.8543021059932844
Batch: 6  |  Train Loss: 0.43153223395347595  |  Valid Loss: 0.4137497544288635  |  F1 Valid: 0.8589034412311473
Batch: 7  |  Train Loss: 0.44006040692329407  |  Valid Loss: 0.4129866361618042  |  F1 Valid: 0.8640782603400462
Batch: 8  |  Train Loss: 0.5573922395706177  |  Valid Loss: 0.4152097702026367  |  F1 Valid: 0.8678414979188149
Batch: 9  |  Train Loss: 0.6011456847190857  |  Valid Loss: 0.4112757742404938  |  F1 Valid: 0.8678885506075057
Batch: 10  |  Train Loss: 0.5245876312255859  |  Valid Loss: 0.40847495198249817  |  F1 Valid: 0.8640534527910082
Batch: 11  |  Train Loss: 0.6361166834831238  |  Valid Loss: 0.40661323070526123  |  F1 Valid: 0.8624434902187018
Batch: 12  |  Train Loss: 0.4689704477787018  |  Valid Loss: 0.402319073677063  |  F1 Valid: 0.8630034728152761
Batch: 13  |  Train Loss: 0.5387394428253174  |  Valid Loss: 0.39813801646232605  |  F1 Valid: 0.8641561653320483
Batch: 14  |  Train Loss: 0.3469095826148987  |  Valid Loss: 0.39932796359062195  |  F1 Valid: 0.8678503029969442
Batch: 15  |  Train Loss: 0.5758468508720398  |  Valid Loss: 0.39922916889190674  |  F1 Valid: 0.8688777239209011
Batch: 16  |  Train Loss: 0.4885086417198181  |  Valid Loss: 0.39588725566864014  |  F1 Valid: 0.8681430870768609
Batch: 17  |  Train Loss: 0.5016567707061768  |  Valid Loss: 0.39326316118240356  |  F1 Valid: 0.864472243311269
Batch: 18  |  Train Loss: 0.46536654233932495  |  Valid Loss: 0.3925684094429016  |  F1 Valid: 0.8635453302065935
Epoch: 2  |  Train Loss: 0.5269969246889415  |  Valid Loss: 0.4105266771818462  |  F1 Valid: 0.8610691501967133
  3%|████▌                                                                                                                                                     | 3/100 [14:05<7:36:45, 282.53s/it]Batch: 0  |  Train Loss: 0.5280266404151917  |  Valid Loss: 0.3902679979801178  |  F1 Valid: 0.8637697384655355
Batch: 1  |  Train Loss: 0.4926324486732483  |  Valid Loss: 0.3884306252002716  |  F1 Valid: 0.864050821537388
Batch: 2  |  Train Loss: 0.5026652812957764  |  Valid Loss: 0.3860516846179962  |  F1 Valid: 0.8657377555355841
Batch: 3  |  Train Loss: 0.44753891229629517  |  Valid Loss: 0.3851100504398346  |  F1 Valid: 0.8667022007480141
Batch: 4  |  Train Loss: 0.4531422555446625  |  Valid Loss: 0.3851327896118164  |  F1 Valid: 0.8672631888310871
Batch: 5  |  Train Loss: 0.6613096594810486  |  Valid Loss: 0.3821527361869812  |  F1 Valid: 0.8688194869514091
Batch: 6  |  Train Loss: 0.3770308792591095  |  Valid Loss: 0.38217470049858093  |  F1 Valid: 0.8686752814373324
Batch: 7  |  Train Loss: 0.40430742502212524  |  Valid Loss: 0.37983134388923645  |  F1 Valid: 0.8713515959692505
Batch: 8  |  Train Loss: 0.49635380506515503  |  Valid Loss: 0.37573450803756714  |  F1 Valid: 0.8748023613301815
Batch: 9  |  Train Loss: 0.5340577363967896  |  Valid Loss: 0.37652838230133057  |  F1 Valid: 0.8775865583135521
Batch: 10  |  Train Loss: 0.46167710423469543  |  Valid Loss: 0.3717134892940521  |  F1 Valid: 0.8779345168249689
Batch: 11  |  Train Loss: 0.5504326224327087  |  Valid Loss: 0.367033451795578  |  F1 Valid: 0.8746359945054749
Batch: 12  |  Train Loss: 0.4170275628566742  |  Valid Loss: 0.37036797404289246  |  F1 Valid: 0.8704322820366074
Batch: 13  |  Train Loss: 0.4857073128223419  |  Valid Loss: 0.37984567880630493  |  F1 Valid: 0.8677722620715785
Batch: 14  |  Train Loss: 0.3207933306694031  |  Valid Loss: 0.37629297375679016  |  F1 Valid: 0.8695427231410824
Batch: 15  |  Train Loss: 0.5292457938194275  |  Valid Loss: 0.3621435761451721  |  F1 Valid: 0.8793390946362092
Batch: 16  |  Train Loss: 0.42257922887802124  |  Valid Loss: 0.3686378598213196  |  F1 Valid: 0.8868905524544903
Batch: 17  |  Train Loss: 0.45968616008758545  |  Valid Loss: 0.3771541118621826  |  F1 Valid: 0.8881933282077631
Batch: 18  |  Train Loss: 0.40889421105384827  |  Valid Loss: 0.36824238300323486  |  F1 Valid: 0.887080131490468
Epoch: 3  |  Train Loss: 0.47121623001600565  |  Valid Loss: 0.37751822722585576  |  F1 Valid: 0.8731884144467356
  4%|██████▏                                                                                                                                                   | 4/100 [18:48<7:32:09, 282.60s/it]Batch: 0  |  Train Loss: 0.49126115441322327  |  Valid Loss: 0.3581399619579315  |  F1 Valid: 0.881665447213813
Batch: 1  |  Train Loss: 0.42227938771247864  |  Valid Loss: 0.35997486114501953  |  F1 Valid: 0.8738432417832618
Batch: 2  |  Train Loss: 0.4584718346595764  |  Valid Loss: 0.35877272486686707  |  F1 Valid: 0.8694367422117057
Batch: 3  |  Train Loss: 0.4053488075733185  |  Valid Loss: 0.35962632298469543  |  F1 Valid: 0.8708399080546447
Batch: 4  |  Train Loss: 0.4022778272628784  |  Valid Loss: 0.360067754983902  |  F1 Valid: 0.8726468779001119
Batch: 5  |  Train Loss: 0.5955523252487183  |  Valid Loss: 0.35084643959999084  |  F1 Valid: 0.8763734619632819
Batch: 6  |  Train Loss: 0.35192006826400757  |  Valid Loss: 0.34566593170166016  |  F1 Valid: 0.876699577630543
Batch: 7  |  Train Loss: 0.36032700538635254  |  Valid Loss: 0.35148781538009644  |  F1 Valid: 0.8778757452524383
Batch: 8  |  Train Loss: 0.4388493299484253  |  Valid Loss: 0.3548048436641693  |  F1 Valid: 0.8813224656174912
Batch: 9  |  Train Loss: 0.5036567449569702  |  Valid Loss: 0.3511050045490265  |  F1 Valid: 0.8863443075070027
Batch: 10  |  Train Loss: 0.4122775197029114  |  Valid Loss: 0.34775224328041077  |  F1 Valid: 0.8908357631419634
Batch: 11  |  Train Loss: 0.5122175812721252  |  Valid Loss: 0.3478548526763916  |  F1 Valid: 0.8917733063127231
Batch: 12  |  Train Loss: 0.38470545411109924  |  Valid Loss: 0.3417799472808838  |  F1 Valid: 0.8896364254245457
Batch: 13  |  Train Loss: 0.44563862681388855  |  Valid Loss: 0.33823496103286743  |  F1 Valid: 0.8824921622921429
Batch: 14  |  Train Loss: 0.28221189975738525  |  Valid Loss: 0.3476671874523163  |  F1 Valid: 0.8759463554813521
Batch: 15  |  Train Loss: 0.4881376326084137  |  Valid Loss: 0.34390804171562195  |  F1 Valid: 0.8757614429598376
Batch: 16  |  Train Loss: 0.3889105021953583  |  Valid Loss: 0.33255746960639954  |  F1 Valid: 0.8831297716939214
Batch: 17  |  Train Loss: 0.40220969915390015  |  Valid Loss: 0.33642351627349854  |  F1 Valid: 0.8919681727285209
Batch: 18  |  Train Loss: 0.3545990288257599  |  Valid Loss: 0.35089895129203796  |  F1 Valid: 0.8921339828664732
Epoch: 4  |  Train Loss: 0.4263606542035153  |  Valid Loss: 0.3493457279707256  |  F1 Valid: 0.8810907977913566
  5%|███████▋                                                                                                                                                  | 5/100 [23:33<7:28:49, 283.47s/it]Batch: 0  |  Train Loss: 0.4372573792934418  |  Valid Loss: 0.35306569933891296  |  F1 Valid: 0.8919701935456908
Batch: 1  |  Train Loss: 0.40676218271255493  |  Valid Loss: 0.3412729799747467  |  F1 Valid: 0.8930230586145089
Batch: 2  |  Train Loss: 0.4137026071548462  |  Valid Loss: 0.34142792224884033  |  F1 Valid: 0.8902081999073965
Batch: 3  |  Train Loss: 0.37006986141204834  |  Valid Loss: 0.3428364098072052  |  F1 Valid: 0.8864326029093528
Batch: 4  |  Train Loss: 0.3740730285644531  |  Valid Loss: 0.3395751118659973  |  F1 Valid: 0.8865139182667182
Batch: 5  |  Train Loss: 0.5573587417602539  |  Valid Loss: 0.34061071276664734  |  F1 Valid: 0.8910837430618063
Batch: 6  |  Train Loss: 0.33502715826034546  |  Valid Loss: 0.33416828513145447  |  F1 Valid: 0.893821618683362
Batch: 7  |  Train Loss: 0.3558366000652313  |  Valid Loss: 0.3252405524253845  |  F1 Valid: 0.8926779577569581
Batch: 8  |  Train Loss: 0.3899979889392853  |  Valid Loss: 0.33626478910446167  |  F1 Valid: 0.8908849776673676
Batch: 9  |  Train Loss: 0.4889245927333832  |  Valid Loss: 0.3234151601791382  |  F1 Valid: 0.8940810241830728
Batch: 10  |  Train Loss: 0.3550574779510498  |  Valid Loss: 0.32533037662506104  |  F1 Valid: 0.8951349303343838
Batch: 11  |  Train Loss: 0.4604353606700897  |  Valid Loss: 0.32955530285835266  |  F1 Valid: 0.8941113329269584
Batch: 12  |  Train Loss: 0.326959490776062  |  Valid Loss: 0.3356984853744507  |  F1 Valid: 0.8944260578776146
Batch: 13  |  Train Loss: 0.4059913754463196  |  Valid Loss: 0.3386848270893097  |  F1 Valid: 0.8932127018599664
Batch: 14  |  Train Loss: 0.2706719934940338  |  Valid Loss: 0.33692413568496704  |  F1 Valid: 0.893494620269966
Batch: 15  |  Train Loss: 0.4549148380756378  |  Valid Loss: 0.3288334310054779  |  F1 Valid: 0.8930958226506625
Batch: 16  |  Train Loss: 0.3390519320964813  |  Valid Loss: 0.3226694166660309  |  F1 Valid: 0.8933210100343029
Batch: 17  |  Train Loss: 0.36745983362197876  |  Valid Loss: 0.3194800019264221  |  F1 Valid: 0.8943729743502492
Batch: 18  |  Train Loss: 0.2999550998210907  |  Valid Loss: 0.3204527497291565  |  F1 Valid: 0.8961948445639107
Epoch: 5  |  Train Loss: 0.3899740812025572  |  Valid Loss: 0.3334477026211588  |  F1 Valid: 0.8925295573402238
  6%|█████████▏                                                                                                                                                | 6/100 [28:19<7:25:34, 284.41s/it]Batch: 0  |  Train Loss: 0.4044734239578247  |  Valid Loss: 0.3255266845226288  |  F1 Valid: 0.8967096696450529
Batch: 1  |  Train Loss: 0.3740902841091156  |  Valid Loss: 0.32323157787323  |  F1 Valid: 0.8967041876734843
Batch: 2  |  Train Loss: 0.36919012665748596  |  Valid Loss: 0.3147556483745575  |  F1 Valid: 0.8956048199928395
Batch: 3  |  Train Loss: 0.3292882740497589  |  Valid Loss: 0.31286942958831787  |  F1 Valid: 0.890951035954811
Batch: 4  |  Train Loss: 0.3323936462402344  |  Valid Loss: 0.3188992440700531  |  F1 Valid: 0.8876127363978171
Batch: 5  |  Train Loss: 0.49058595299720764  |  Valid Loss: 0.3113267123699188  |  F1 Valid: 0.8897890418999531
Batch: 6  |  Train Loss: 0.27436861395835876  |  Valid Loss: 0.30664312839508057  |  F1 Valid: 0.8975154528136396
Batch: 7  |  Train Loss: 0.3060627579689026  |  Valid Loss: 0.3091069161891937  |  F1 Valid: 0.9003142981428984
Batch: 8  |  Train Loss: 0.3507666289806366  |  Valid Loss: 0.3054846227169037  |  F1 Valid: 0.9015407807347459
Batch: 9  |  Train Loss: 0.40376535058021545  |  Valid Loss: 0.30620649456977844  |  F1 Valid: 0.9006985455250084
Batch: 10  |  Train Loss: 0.3156968653202057  |  Valid Loss: 0.31144723296165466  |  F1 Valid: 0.8994725225498863
Batch: 11  |  Train Loss: 0.4039049744606018  |  Valid Loss: 0.3150341212749481  |  F1 Valid: 0.8979667643007825
Batch: 12  |  Train Loss: 0.3009895384311676  |  Valid Loss: 0.31271830201148987  |  F1 Valid: 0.897930059132826
Batch: 13  |  Train Loss: 0.3661952316761017  |  Valid Loss: 0.3055804371833801  |  F1 Valid: 0.9007304285681464
Batch: 14  |  Train Loss: 0.22412021458148956  |  Valid Loss: 0.30032435059547424  |  F1 Valid: 0.9033201478386019
Batch: 15  |  Train Loss: 0.3728788495063782  |  Valid Loss: 0.2986563742160797  |  F1 Valid: 0.9012826631674897
Batch: 16  |  Train Loss: 0.2900782525539398  |  Valid Loss: 0.30196771025657654  |  F1 Valid: 0.8998252029823044
Batch: 17  |  Train Loss: 0.3348824381828308  |  Valid Loss: 0.2986215054988861  |  F1 Valid: 0.8998107390516311
Batch: 18  |  Train Loss: 0.24706821143627167  |  Valid Loss: 0.2942790985107422  |  F1 Valid: 0.9018658794250755
Epoch: 6  |  Train Loss: 0.3416210334551962  |  Valid Loss: 0.30908839953573125  |  F1 Valid: 0.8978760513577364
  7%|██████████▊                                                                                                                                               | 7/100 [33:05<7:21:36, 284.91s/it]Batch: 0  |  Train Loss: 0.36254632472991943  |  Valid Loss: 0.2958294451236725  |  F1 Valid: 0.903026519611077
Batch: 1  |  Train Loss: 0.30791419744491577  |  Valid Loss: 0.30063772201538086  |  F1 Valid: 0.9028679228581667
Batch: 2  |  Train Loss: 0.33016055822372437  |  Valid Loss: 0.3052735924720764  |  F1 Valid: 0.9019815262404446
Batch: 3  |  Train Loss: 0.3008570671081543  |  Valid Loss: 0.2993113100528717  |  F1 Valid: 0.9011909435773481
Batch: 4  |  Train Loss: 0.2930353283882141  |  Valid Loss: 0.2955903112888336  |  F1 Valid: 0.8998840837313187
Batch: 5  |  Train Loss: 0.41961342096328735  |  Valid Loss: 0.2950347661972046  |  F1 Valid: 0.8982704295063216
Batch: 6  |  Train Loss: 0.2386304885149002  |  Valid Loss: 0.2918086349964142  |  F1 Valid: 0.899988400872222
Batch: 7  |  Train Loss: 0.2637588679790497  |  Valid Loss: 0.28787049651145935  |  F1 Valid: 0.9044432820193349
Batch: 8  |  Train Loss: 0.3002255856990814  |  Valid Loss: 0.2925874888896942  |  F1 Valid: 0.9079772914310483
Batch: 9  |  Train Loss: 0.36232271790504456  |  Valid Loss: 0.28822386264801025  |  F1 Valid: 0.9064697453337113
Batch: 10  |  Train Loss: 0.29400956630706787  |  Valid Loss: 0.2942664623260498  |  F1 Valid: 0.903623254574449
Batch: 11  |  Train Loss: 0.3527752161026001  |  Valid Loss: 0.3106621205806732  |  F1 Valid: 0.9030220901051005
Batch: 12  |  Train Loss: 0.2550024390220642  |  Valid Loss: 0.3173811137676239  |  F1 Valid: 0.902233843833344
Batch: 13  |  Train Loss: 0.32504895329475403  |  Valid Loss: 0.31454724073410034  |  F1 Valid: 0.9025048594600369
Batch: 14  |  Train Loss: 0.216424822807312  |  Valid Loss: 0.30433735251426697  |  F1 Valid: 0.9045950842946322
Batch: 15  |  Train Loss: 0.333355188369751  |  Valid Loss: 0.2909663915634155  |  F1 Valid: 0.9079100713114262
Batch: 16  |  Train Loss: 0.26601555943489075  |  Valid Loss: 0.2828928828239441  |  F1 Valid: 0.9065243725464583
Batch: 17  |  Train Loss: 0.2924020290374756  |  Valid Loss: 0.2838098108768463  |  F1 Valid: 0.9044754965949039
Batch: 18  |  Train Loss: 0.2099645882844925  |  Valid Loss: 0.28915631771087646  |  F1 Valid: 0.9014138639265293
Epoch: 7  |  Train Loss: 0.3012664694535105  |  Valid Loss: 0.2968519643733376  |  F1 Valid: 0.9032843727277827
  8%|████████████▎                                                                                                                                             | 8/100 [37:49<7:16:34, 284.72s/it]Batch: 0  |  Train Loss: 0.344027042388916  |  Valid Loss: 0.2834688127040863  |  F1 Valid: 0.9026654170152104
Batch: 1  |  Train Loss: 0.29459190368652344  |  Valid Loss: 0.27707016468048096  |  F1 Valid: 0.906615085376755
Batch: 2  |  Train Loss: 0.2842217683792114  |  Valid Loss: 0.28323090076446533  |  F1 Valid: 0.9075713691999061
Batch: 3  |  Train Loss: 0.2586613893508911  |  Valid Loss: 0.29478827118873596  |  F1 Valid: 0.9057305287312234
Batch: 4  |  Train Loss: 0.2763322591781616  |  Valid Loss: 0.30025988817214966  |  F1 Valid: 0.9025775932376916
Batch: 5  |  Train Loss: 0.3871731758117676  |  Valid Loss: 0.29977932572364807  |  F1 Valid: 0.9003599668438151
Batch: 6  |  Train Loss: 0.21742089092731476  |  Valid Loss: 0.2978293299674988  |  F1 Valid: 0.8994120133802829
Batch: 7  |  Train Loss: 0.2504158616065979  |  Valid Loss: 0.2922188937664032  |  F1 Valid: 0.9014922339822011
Batch: 8  |  Train Loss: 0.28825581073760986  |  Valid Loss: 0.2816888689994812  |  F1 Valid: 0.9067638125669484
Batch: 9  |  Train Loss: 0.3285580277442932  |  Valid Loss: 0.29226240515708923  |  F1 Valid: 0.9059730145989477
Batch: 10  |  Train Loss: 0.2722112536430359  |  Valid Loss: 0.2962437570095062  |  F1 Valid: 0.9066523805571918
Batch: 11  |  Train Loss: 0.3439937233924866  |  Valid Loss: 0.27981430292129517  |  F1 Valid: 0.9093400435076022
Batch: 12  |  Train Loss: 0.22161920368671417  |  Valid Loss: 0.30102527141571045  |  F1 Valid: 0.9022821085167732
Batch: 13  |  Train Loss: 0.2895239591598511  |  Valid Loss: 0.3237701952457428  |  F1 Valid: 0.9009365855942472
Batch: 14  |  Train Loss: 0.20781956613063812  |  Valid Loss: 0.3292785882949829  |  F1 Valid: 0.9032127772073739
Batch: 15  |  Train Loss: 0.3356426954269409  |  Valid Loss: 0.3151453137397766  |  F1 Valid: 0.9043842636457252
Batch: 16  |  Train Loss: 0.26152732968330383  |  Valid Loss: 0.2985897958278656  |  F1 Valid: 0.9074680887131513
Batch: 17  |  Train Loss: 0.2685157358646393  |  Valid Loss: 0.2856718599796295  |  F1 Valid: 0.9085470812245257
Batch: 18  |  Train Loss: 0.17376352846622467  |  Valid Loss: 0.28635427355766296  |  F1 Valid: 0.906247215023898
Epoch: 8  |  Train Loss: 0.27917237501395376  |  Valid Loss: 0.29571001153243215  |  F1 Valid: 0.9046437673117617
  9%|█████████████▊                                                                                                                                            | 9/100 [42:34<7:11:51, 284.74s/it]Batch: 0  |  Train Loss: 0.30249539017677307  |  Valid Loss: 0.29003581404685974  |  F1 Valid: 0.9036172517634053
Batch: 1  |  Train Loss: 0.26764026284217834  |  Valid Loss: 0.28931519389152527  |  F1 Valid: 0.9021695561269666
Batch: 2  |  Train Loss: 0.28815025091171265  |  Valid Loss: 0.2836875021457672  |  F1 Valid: 0.9033927254970631
Batch: 3  |  Train Loss: 0.2636258006095886  |  Valid Loss: 0.27727124094963074  |  F1 Valid: 0.9057830074321462
Batch: 4  |  Train Loss: 0.247824028134346  |  Valid Loss: 0.2766619026660919  |  F1 Valid: 0.906688828100682
Batch: 5  |  Train Loss: 0.33427396416664124  |  Valid Loss: 0.28456369042396545  |  F1 Valid: 0.9063080612347807
Batch: 6  |  Train Loss: 0.19531935453414917  |  Valid Loss: 0.2988532781600952  |  F1 Valid: 0.9043395855882628
Batch: 7  |  Train Loss: 0.23513072729110718  |  Valid Loss: 0.3068326413631439  |  F1 Valid: 0.9026734604873372
Batch: 8  |  Train Loss: 0.26667389273643494  |  Valid Loss: 0.30373185873031616  |  F1 Valid: 0.9031981372289568
Batch: 9  |  Train Loss: 0.31984683871269226  |  Valid Loss: 0.28688424825668335  |  F1 Valid: 0.9056728381948798
Batch: 10  |  Train Loss: 0.24343515932559967  |  Valid Loss: 0.27932947874069214  |  F1 Valid: 0.907547347133026
Batch: 11  |  Train Loss: 0.29411473870277405  |  Valid Loss: 0.2809692621231079  |  F1 Valid: 0.9064565060729546
Batch: 12  |  Train Loss: 0.22026531398296356  |  Valid Loss: 0.27352017164230347  |  F1 Valid: 0.9074896759317259
Batch: 13  |  Train Loss: 0.28528591990470886  |  Valid Loss: 0.27658918499946594  |  F1 Valid: 0.9058526766555598
Batch: 14  |  Train Loss: 0.17959335446357727  |  Valid Loss: 0.28063085675239563  |  F1 Valid: 0.9056002693390004
Batch: 15  |  Train Loss: 0.2592896521091461  |  Valid Loss: 0.2855673134326935  |  F1 Valid: 0.9078076360807837
Batch: 16  |  Train Loss: 0.2198834866285324  |  Valid Loss: 0.3049383759498596  |  F1 Valid: 0.9064428316353893
Batch: 17  |  Train Loss: 0.2502616345882416  |  Valid Loss: 0.3115578293800354  |  F1 Valid: 0.9040950265929758
